City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Tuktoyaktuk,CA,2021-12-05 08:13:52,69.4541,-133.0374,-19.8,87,10,6.85,clear sky
262,Sao Joao Da Barra,BR,2021-12-05 08:13:53,-21.6403,-41.0511,70.05,87,2,3.8,clear sky
263,Aksu,CN,2021-12-05 08:10:25,41.1231,80.2644,39.22,30,76,1.86,broken clouds
264,Sulangan,PH,2021-12-05 08:13:56,11.1373,123.7228,82.11,68,99,22.39,overcast clouds
265,Camapua,BR,2021-12-05 08:13:58,-19.5314,-54.0439,73.02,67,46,3.65,scattered clouds
266,San Andres,CO,2021-12-05 08:14:00,12.5847,-81.7006,80.62,78,75,11.5,broken clouds
267,Tocopilla,CL,2021-12-05 08:14:01,-22.092,-70.1979,67.41,66,82,5.86,broken clouds
268,Bud,US,2021-12-05 08:14:03,39.447,-86.1758,35.85,70,45,7.76,scattered clouds
269,Ebolowa,CM,2021-12-05 08:14:05,2.9,11.15,76.89,84,99,0.83,light rain
270,Arcata,US,2021-12-05 08:09:59,40.8665,-124.0828,49.68,95,65,3.74,broken clouds
271,Suicheng,CN,2021-12-05 08:14:08,33.8963,117.9331,56.98,33,0,4.99,clear sky
272,Tautira,PF,2021-12-05 08:14:09,-17.7333,-149.15,77.02,72,65,13.38,broken clouds
273,Lebu,CL,2021-12-05 08:14:11,-37.6167,-73.65,52.7,82,5,15.43,clear sky
274,Los Llanos De Aridane,ES,2021-12-05 08:14:12,28.6585,-17.9182,62.35,67,40,10.0,scattered clouds
275,Norman Wells,CA,2021-12-05 08:14:13,65.282,-126.8329,-24.72,88,3,2.44,clear sky
276,Chippewa Falls,US,2021-12-05 08:10:01,44.9369,-91.3929,28.58,90,90,9.22,snow
277,Asau,RO,2021-12-05 08:14:16,46.4333,26.4,37.96,70,100,2.17,overcast clouds
278,Longyearbyen,SJ,2021-12-05 08:14:17,78.2186,15.6401,19.24,68,75,11.5,light shower snow
279,Cumra,TR,2021-12-05 08:14:19,37.5732,32.7745,50.14,45,100,6.17,overcast clouds
280,Calais,FR,2021-12-05 08:14:20,50.9167,1.8333,42.82,83,100,19.48,overcast clouds
281,Aquin,HT,2021-12-05 08:14:21,18.2833,-73.4,75.38,82,76,4.14,broken clouds
282,Ostrovnoy,RU,2021-12-05 08:14:23,68.0531,39.5131,5.16,93,80,9.57,broken clouds
283,Yining,CN,2021-12-05 08:14:24,29.0361,114.5636,63.12,35,0,0.81,clear sky
284,Beringovskiy,RU,2021-12-05 08:12:09,63.05,179.3167,30.92,99,100,5.39,light snow
285,Colorado,BR,2021-12-05 08:14:27,-22.8375,-51.9731,69.06,64,100,12.12,overcast clouds
286,Bengkulu,ID,2021-12-05 08:14:28,-3.8004,102.2655,77.74,86,100,9.73,overcast clouds
287,Narsaq,GL,2021-12-05 08:14:30,60.9167,-46.05,32.22,97,100,14.32,snow
288,Bethel,US,2021-12-05 08:11:11,41.3712,-73.414,41.49,54,1,3.0,clear sky
289,Lida,BY,2021-12-05 08:14:32,53.8833,25.2997,27.68,89,56,4.74,broken clouds
290,Port-Gentil,GA,2021-12-05 08:14:34,-0.7193,8.7815,80.56,89,75,4.61,light rain
291,College,US,2021-12-05 08:14:35,64.8569,-147.8028,-3.1,75,90,0.0,light snow
292,Asyut,EG,2021-12-05 08:14:37,27.181,31.1837,63.7,38,100,15.68,overcast clouds
293,Linqing,CN,2021-12-05 08:14:39,36.8456,115.7117,53.2,39,0,9.66,clear sky
294,Brazzaville,CG,2021-12-05 08:14:42,-4.2658,15.2832,81.23,75,99,1.16,overcast clouds
295,Ayolas,PY,2021-12-05 08:14:43,-27.4,-56.9,68.74,74,34,5.39,scattered clouds
296,Santa Marta,CO,2021-12-05 08:14:45,11.2408,-74.199,78.33,80,100,13.06,overcast clouds
297,Peravurani,IN,2021-12-05 08:14:48,10.3,79.1833,86.85,61,38,3.71,scattered clouds
298,Caravelas,BR,2021-12-05 08:14:49,-17.7125,-39.2481,70.84,93,96,2.86,overcast clouds
299,Chimbote,PE,2021-12-05 08:14:51,-9.0853,-78.5783,65.37,87,100,6.67,overcast clouds
300,Ambunti,PG,2021-12-05 08:14:53,-4.2365,142.8448,82.69,80,100,1.72,overcast clouds
301,San Patricio,US,2021-12-05 08:14:54,28.017,-97.5169,73.26,93,26,7.49,scattered clouds
302,Viking,CA,2021-12-05 08:12:47,53.1001,-111.7684,10.26,94,100,11.23,overcast clouds
303,Talara,PE,2021-12-05 08:14:57,-4.5772,-81.2719,67.17,80,96,13.53,overcast clouds
304,Farmington,US,2021-12-05 08:10:15,36.7281,-108.2187,40.21,64,1,0.0,clear sky
305,Roma,US,2021-12-05 08:15:00,43.2128,-75.4557,35.65,90,90,9.22,light snow
306,Calvinia,ZA,2021-12-05 08:15:02,-31.4707,19.776,57.87,62,100,7.0,light rain
307,Vrangel,RU,2021-12-05 08:15:03,42.7297,133.0839,33.75,66,72,2.93,broken clouds
308,Lima,PE,2021-12-05 08:15:05,-12.0432,-77.0282,66.9,83,90,10.36,overcast clouds
309,Fairbanks,US,2021-12-05 08:15:07,64.8378,-147.7164,-3.08,75,90,0.0,light snow
310,Ha Giang,VN,2021-12-05 08:15:08,22.8333,104.9833,74.53,50,50,2.64,scattered clouds
311,Kimparana,ML,2021-12-05 08:15:10,12.8347,-4.9244,77.13,14,54,5.66,broken clouds
312,Nemuro,JP,2021-12-05 08:15:12,43.3236,145.575,35.37,46,3,9.13,clear sky
313,Uthal,PK,2021-12-05 08:15:13,25.8072,66.6219,81.93,33,0,8.93,clear sky
314,Orange,US,2021-12-05 08:14:07,33.7,-117.7675,57.38,89,1,0.0,haze
315,Russell,US,2021-12-05 08:15:16,32.3502,-85.1999,61.83,96,40,0.0,fog
316,Emirdag,TR,2021-12-05 08:15:18,39.0197,31.15,49.5,85,88,1.59,overcast clouds
317,Arman,RU,2021-12-05 08:15:20,59.7,150.1667,-14.93,97,64,5.79,broken clouds
318,Arvika,SE,2021-12-05 08:15:21,59.6553,12.5852,20.1,88,55,6.49,broken clouds
319,Vadso,NO,2021-12-05 08:15:23,70.0744,29.7487,2.28,79,22,25.32,few clouds
320,Gobabis,NA,2021-12-05 08:15:24,-22.45,18.9667,76.5,12,2,9.78,clear sky
321,Ayan,RU,2021-12-05 08:15:28,56.45,138.1667,21.49,66,91,9.48,overcast clouds
322,Juneau,US,2021-12-05 08:15:21,58.3019,-134.4197,23.05,87,75,8.05,broken clouds
323,Mariental,NA,2021-12-05 08:15:32,-24.6333,17.9667,67.91,28,0,5.61,clear sky
324,Pilar,BR,2021-12-05 08:13:56,-9.5972,-35.9567,76.93,91,82,3.91,broken clouds
325,Nisia Floresta,BR,2021-12-05 08:15:35,-6.0911,-35.2086,80.98,92,53,6.8,broken clouds
326,Fougamou,GA,2021-12-05 08:15:37,-1.2154,10.5838,81.63,79,100,2.15,overcast clouds
327,Lompoc,US,2021-12-05 08:15:39,34.6391,-120.4579,54.93,87,90,0.0,fog
328,Stornoway,GB,2021-12-05 08:15:41,58.2093,-6.3865,37.36,82,75,5.75,broken clouds
329,Khani,GE,2021-12-05 08:15:43,41.9563,42.9566,49.57,37,100,3.44,overcast clouds
330,Takaka,NZ,2021-12-05 08:15:44,-40.85,172.8,67.96,98,100,9.84,overcast clouds
331,Barranca,PE,2021-12-05 08:15:46,-10.75,-77.7667,65.41,86,100,5.95,overcast clouds
332,Cayenne,GF,2021-12-05 08:15:48,4.9333,-52.3333,75.24,93,75,0.0,broken clouds
333,Hurth,DE,2021-12-05 08:15:49,50.8708,6.8676,40.89,84,40,3.44,scattered clouds
334,Margate,GB,2021-12-05 08:15:51,51.3813,1.3862,40.86,89,97,5.99,overcast clouds
335,Atar,MR,2021-12-05 08:13:35,20.5169,-13.0499,68.74,17,100,8.39,overcast clouds
336,Pochutla,MX,2021-12-05 08:15:54,15.7432,-96.4661,71.82,58,0,3.33,clear sky
337,Berlevag,NO,2021-12-05 08:15:56,70.8578,29.0864,16.41,83,57,23.58,broken clouds
338,Luganville,VU,2021-12-05 08:15:58,-15.5333,167.1667,79.21,77,6,5.59,clear sky
339,Haimen,CN,2021-12-05 08:15:59,23.1935,116.6142,73.29,56,68,13.96,broken clouds
340,Padang,ID,2021-12-05 08:16:01,-0.9492,100.3543,82.45,87,100,1.68,light rain
341,Cuamba,MZ,2021-12-05 08:16:03,-14.8031,36.5372,89.4,35,3,7.31,clear sky
342,Noumea,NC,2021-12-05 08:12:53,-22.2763,166.4572,82.0,99,24,12.24,few clouds
343,Ormoz,SI,2021-12-05 08:16:06,46.4114,16.1544,38.39,97,100,1.39,moderate rain
344,Millinocket,US,2021-12-05 08:16:08,45.6573,-68.7098,24.82,92,90,0.0,overcast clouds
345,Airai,TL,2021-12-05 08:16:10,-8.9266,125.4092,66.97,87,100,2.15,overcast clouds
346,Uyuni,BO,2021-12-05 08:16:11,-20.4597,-66.825,48.87,75,100,8.37,overcast clouds
347,Saint-Pierre,RE,2021-12-05 08:16:13,-21.3393,55.4781,85.68,66,0,5.75,clear sky
348,Dorado,PR,2021-12-05 08:16:15,18.4588,-66.2677,77.14,96,36,9.73,scattered clouds
349,Raudeberg,NO,2021-12-05 08:16:17,61.9875,5.1352,36.19,92,100,1.99,light snow
350,Katherine,AU,2021-12-05 08:16:18,-14.4667,132.2667,79.12,83,40,8.05,light intensity shower rain
351,Dwarka,IN,2021-12-05 08:16:20,22.2394,68.9678,79.34,37,0,12.3,clear sky
352,Lesosibirsk,RU,2021-12-05 08:16:22,58.2358,92.4828,22.89,94,100,8.68,light snow
353,Oranjemund,NA,2021-12-05 08:16:23,-28.55,16.4333,66.85,62,84,11.72,broken clouds
354,Mount Gambier,AU,2021-12-05 08:16:25,-37.8333,140.7667,59.0,55,0,11.92,clear sky
355,Kollo,NE,2021-12-05 08:16:28,13.3043,2.339,77.67,15,100,9.48,overcast clouds
356,Bassila,BJ,2021-12-05 08:16:30,9.0081,1.6654,79.21,19,100,5.14,overcast clouds
357,Douglas,US,2021-12-05 08:16:19,41.3,-96.167,42.1,56,90,5.01,overcast clouds
358,Makarov,RU,2021-12-05 08:16:33,48.6333,142.8,23.85,72,9,13.35,clear sky
359,Bryan,US,2021-12-05 08:16:36,30.6744,-96.37,71.22,85,90,5.75,overcast clouds
360,Matehuala,MX,2021-12-05 08:16:38,23.65,-100.65,58.12,64,86,6.6,overcast clouds
361,Tallahassee,US,2021-12-05 08:12:13,30.4383,-84.2807,62.44,96,90,0.0,fog
362,Riverton,US,2021-12-05 08:13:15,40.5219,-111.9391,48.85,63,1,7.0,clear sky
363,Indiaroba,BR,2021-12-05 08:16:42,-11.5192,-37.5117,72.45,96,41,2.33,scattered clouds
364,Otjiwarongo,NA,2021-12-05 08:16:44,-20.4637,16.6477,78.46,8,0,10.02,clear sky
365,San Felipe,VE,2021-12-05 08:16:46,10.3399,-68.7425,72.63,93,100,3.13,overcast clouds
366,Jalu,LY,2021-12-05 08:16:48,29.0331,21.5482,62.02,57,1,9.55,clear sky
367,Wanning,CN,2021-12-05 08:12:41,18.8003,110.3967,73.27,63,77,16.82,broken clouds
368,Mashhad,IR,2021-12-05 08:16:52,36.297,59.6062,48.34,93,0,4.61,mist
369,Pontianak,ID,2021-12-05 08:16:54,-0.0333,109.3333,85.98,74,75,13.8,broken clouds
370,Leningradskiy,RU,2021-12-05 08:16:55,69.3833,178.4167,-7.46,98,100,5.28,overcast clouds
371,Pedernales,DO,2021-12-05 08:16:57,18.0384,-71.744,77.54,66,14,3.06,few clouds
372,San Carlos De Bariloche,AR,2021-12-05 08:16:18,-41.1456,-71.3082,44.35,61,0,5.75,clear sky
373,Gualeguaychu,AR,2021-12-05 08:17:00,-33.0094,-58.5172,65.03,90,96,4.61,overcast clouds
374,Albanel,CA,2021-12-05 08:17:02,48.8832,-72.4487,1.54,78,89,4.61,overcast clouds
375,Okoneshnikovo,RU,2021-12-05 08:17:06,54.8377,75.0834,30.87,91,100,13.09,overcast clouds
376,Umm Lajj,SA,2021-12-05 08:17:08,25.0213,37.2685,81.75,52,3,16.46,clear sky
377,Yeniseysk,RU,2021-12-05 08:17:10,58.4497,92.1703,22.8,95,100,8.01,light snow
378,Turayf,SA,2021-12-05 08:17:12,31.6725,38.6637,64.65,42,40,13.8,scattered clouds
379,Norman,US,2021-12-05 08:17:13,35.2226,-97.4395,54.01,82,90,11.5,overcast clouds
380,Bagotville,AU,2021-12-05 08:17:15,-28.9833,153.4167,69.82,93,73,12.66,broken clouds
381,Aklavik,CA,2021-12-05 08:17:17,68.2191,-135.0107,-15.77,84,7,6.64,clear sky
382,Gurgentepe,TR,2021-12-05 08:17:18,40.7883,37.6017,44.49,53,100,1.92,overcast clouds
383,San Cristobal,VE,2021-12-05 08:17:20,7.7669,-72.225,64.45,81,100,1.86,overcast clouds
384,Buala,SB,2021-12-05 08:16:16,-8.145,159.5921,80.87,83,100,6.42,light rain
385,Yalova,TR,2021-12-05 08:17:23,40.655,29.2769,58.14,79,26,5.08,scattered clouds
386,Slidell,US,2021-12-05 08:17:25,30.2752,-89.7812,64.98,92,90,1.99,fog
387,Sesheke,ZM,2021-12-05 08:17:27,-17.4759,24.2968,90.3,34,32,7.65,scattered clouds
388,Meulaboh,ID,2021-12-05 08:17:29,4.1363,96.1285,84.25,69,85,6.06,overcast clouds
389,Vanimo,PG,2021-12-05 08:17:30,-2.6741,141.3028,82.81,81,100,9.06,overcast clouds
390,Poronaysk,RU,2021-12-05 08:17:32,49.2167,143.1167,11.21,85,8,6.93,clear sky
391,Qianan,CN,2021-12-05 08:17:34,44.9932,124.0581,31.84,85,8,15.99,clear sky
392,Zhezkazgan,KZ,2021-12-05 08:17:36,47.8043,67.7144,32.04,87,100,4.52,snow
393,Talaya,RU,2021-12-05 08:17:37,61.3833,152.75,-40.05,100,75,1.5,broken clouds
394,Nantucket,US,2021-12-05 08:17:39,41.2835,-70.0995,42.91,63,1,16.11,clear sky
395,Patancheru,IN,2021-12-05 08:17:41,17.5314,78.265,86.86,39,0,7.56,clear sky
396,Grand-Santi,GF,2021-12-05 08:17:42,4.25,-54.3833,71.19,100,99,1.95,overcast clouds
397,Vrede,ZA,2021-12-05 08:17:44,-27.4257,29.1659,58.23,95,100,4.07,moderate rain
398,Kingsville,US,2021-12-05 08:17:46,27.5159,-97.8561,73.26,99,90,1.01,fog
399,Aykhal,RU,2021-12-05 08:17:48,66.0,111.5,-31.59,100,100,5.84,overcast clouds
400,Edd,ER,2021-12-05 08:17:49,13.9297,41.6925,88.16,37,0,13.89,clear sky
401,Havelock,US,2021-12-05 08:14:53,34.8791,-76.9013,53.58,92,100,3.0,overcast clouds
402,Blind River,CA,2021-12-05 08:17:55,46.1834,-82.9582,28.51,73,87,7.02,overcast clouds
403,Vanavara,RU,2021-12-05 08:17:57,60.34,102.2797,4.39,90,100,8.05,overcast clouds
404,Haines Junction,CA,2021-12-05 08:17:59,60.7522,-137.5108,-40.05,74,57,2.3,broken clouds
405,Cedar Falls,US,2021-12-05 08:17:56,42.5278,-92.4455,36.48,51,90,4.0,overcast clouds
406,Itarema,BR,2021-12-05 08:18:02,-2.9248,-39.9167,78.66,83,100,11.74,overcast clouds
407,Olinda,BR,2021-12-05 08:18:04,-8.0089,-34.8553,80.33,78,40,8.05,scattered clouds
408,Pravda,RU,2021-12-05 08:18:05,46.9396,142.009,28.4,74,99,17.11,overcast clouds
409,Ondangwa,NA,2021-12-05 08:18:07,-17.9167,15.95,80.6,5,0,13.8,clear sky
410,Miesbach,DE,2021-12-05 08:18:09,47.789,11.8338,34.99,93,100,2.75,overcast clouds
411,Meliti,GR,2021-12-05 08:18:10,40.8333,21.5833,45.77,71,1,3.58,clear sky
412,Miyoshi,JP,2021-12-05 08:18:12,35.0833,137.0667,50.86,54,98,3.49,overcast clouds
413,Cartagena,CO,2021-12-05 08:14:18,10.3997,-75.5144,78.42,89,20,4.61,few clouds
414,Prescott,US,2021-12-05 08:18:17,34.54,-112.4685,43.9,46,0,4.32,clear sky
415,Mao,ES,2021-12-05 08:18:18,39.8885,4.2658,54.16,62,20,14.97,few clouds
416,Trat,TH,2021-12-05 08:18:20,12.5,102.5,86.2,57,77,13.18,broken clouds
417,Hashtrud,IR,2021-12-05 08:18:22,37.4779,47.0508,47.17,20,63,8.39,broken clouds
418,Guaruja,BR,2021-12-05 08:18:25,-23.9931,-46.2564,73.17,26,78,3.83,broken clouds
419,Petropavlovka,RU,2021-12-05 08:18:26,50.6114,105.3196,21.65,81,7,2.64,clear sky
420,Topi,PK,2021-12-05 08:18:28,34.0704,72.6236,69.1,46,41,2.57,scattered clouds
421,Moctezuma,MX,2021-12-05 08:18:30,29.8,-109.6667,58.86,29,2,3.27,clear sky
422,Tiznit,MA,2021-12-05 08:18:31,29.5833,-9.5,52.92,53,21,0.96,few clouds
423,Gornyy,RU,2021-12-05 08:18:33,55.1153,83.9059,27.79,93,100,13.82,overcast clouds
424,Saint Anthony,US,2021-12-05 08:18:35,45.0205,-93.218,30.25,89,90,3.0,overcast clouds
425,Tarko-Sale,RU,2021-12-05 08:18:36,64.9225,77.785,-19.41,97,100,6.24,overcast clouds
426,Aksarka,RU,2021-12-05 08:18:38,66.5606,67.7975,-25.8,99,43,7.25,scattered clouds
427,Havoysund,NO,2021-12-05 08:13:45,70.9963,24.6622,20.28,88,92,18.37,overcast clouds
428,Berdigestyakh,RU,2021-12-05 08:18:41,62.0989,126.6992,0.28,98,100,1.41,light snow
429,Fukue,JP,2021-12-05 08:18:43,32.6881,128.8419,53.96,76,75,3.44,broken clouds
430,Whitianga,NZ,2021-12-05 08:18:44,-36.8333,175.7,69.03,94,30,6.55,scattered clouds
431,Evensk,RU,2021-12-05 08:18:46,61.95,159.2333,-10.79,77,31,8.28,scattered clouds
432,Chake Chake,TZ,2021-12-05 08:18:49,-5.2459,39.7666,84.54,63,19,3.83,light rain
433,Moussoro,TD,2021-12-05 08:18:51,13.6408,16.4901,82.0,13,17,16.2,few clouds
434,Lagoa,PT,2021-12-05 08:18:52,39.05,-27.9833,62.91,76,59,13.24,broken clouds
435,Shimanovsk,RU,2021-12-05 08:18:56,52.0,127.7,9.05,97,100,2.64,overcast clouds
436,Pauini,BR,2021-12-05 08:18:57,-7.7136,-66.9764,72.45,99,99,1.7,overcast clouds
437,Fort Nelson,CA,2021-12-05 08:15:36,58.8053,-122.7002,-22.41,76,1,5.75,clear sky
438,Socorro,US,2021-12-05 08:19:00,31.6546,-106.3033,61.88,43,75,0.0,broken clouds
439,Pangnirtung,CA,2021-12-05 08:19:02,66.1451,-65.7125,17.64,95,100,3.29,light snow
440,Storforshei,NO,2021-12-05 08:19:07,66.4043,14.5233,-0.85,95,5,6.29,clear sky
441,Omsukchan,RU,2021-12-05 08:19:09,62.5333,155.8,-34.06,99,61,3.71,broken clouds
442,Vila Velha,BR,2021-12-05 08:16:25,-20.3297,-40.2925,69.94,94,0,0.0,clear sky
443,Hami,CN,2021-12-05 08:16:26,42.8,93.45,34.97,41,47,1.45,scattered clouds
444,North Bend,US,2021-12-05 08:19:13,43.4065,-124.2243,51.93,97,90,14.97,mist
445,Muzhi,RU,2021-12-05 08:19:15,65.3667,64.6667,-22.43,99,100,0.83,overcast clouds
446,Callaway,US,2021-12-05 08:19:17,30.153,-85.5699,56.91,100,75,3.44,fog
447,Vuktyl,RU,2021-12-05 08:19:18,63.8567,57.3094,2.43,76,100,5.21,overcast clouds
448,Houma,US,2021-12-05 08:19:20,29.5958,-90.7195,61.0,99,9,1.01,clear sky
449,Dzerzhinsk,RU,2021-12-05 08:19:21,56.2389,43.4631,24.62,73,75,8.95,broken clouds
450,Chapais,CA,2021-12-05 08:19:23,49.7834,-74.8492,-15.02,100,78,3.89,broken clouds
451,Tungor,RU,2021-12-05 08:19:25,53.3808,142.9564,3.09,91,42,8.9,scattered clouds
452,Arrecife,ES,2021-12-05 08:17:46,28.963,-13.5477,64.47,72,40,9.22,scattered clouds
453,Plettenberg Bay,ZA,2021-12-05 08:19:28,-34.0527,23.3716,69.08,79,86,5.82,overcast clouds
454,Usinsk,RU,2021-12-05 08:19:30,65.9939,57.5281,-15.47,89,13,2.77,few clouds
455,Nalut,LY,2021-12-05 08:19:31,30.3333,10.85,47.1,41,0,7.61,clear sky
456,San Juan,AR,2021-12-05 08:19:33,-31.5375,-68.5364,63.66,68,78,5.91,broken clouds
457,Nhulunbuy,AU,2021-12-05 08:19:35,-12.2333,136.7667,84.81,79,40,6.91,scattered clouds
458,Opuwo,NA,2021-12-05 08:19:36,-18.0607,13.84,82.54,21,29,7.14,scattered clouds
459,Tanglad,PH,2021-12-05 08:19:38,11.2917,125.5768,77.43,85,97,14.14,overcast clouds
460,Ozernovskiy,RU,2021-12-05 08:19:40,51.5,156.5167,28.53,67,100,20.51,light snow
461,Popondetta,PG,2021-12-05 08:19:41,-8.7537,148.2534,76.53,95,100,2.17,overcast clouds
462,Puerto Madryn,AR,2021-12-05 08:19:43,-42.7692,-65.0385,66.33,38,0,19.62,clear sky
463,Pak Chong,TH,2021-12-05 08:16:33,14.708,101.4161,73.63,47,91,13.38,overcast clouds
464,Stromness,GB,2021-12-05 08:19:48,58.965,-3.296,42.76,56,86,23.44,overcast clouds
465,Seymchan,RU,2021-12-05 08:19:49,62.8833,152.4333,-46.28,99,65,0.4,broken clouds
466,Burriana,ES,2021-12-05 08:19:51,39.889,-0.085,56.66,42,0,24.16,clear sky
467,Apiai,BR,2021-12-05 08:19:53,-24.5094,-48.8425,57.94,95,99,1.43,overcast clouds
468,Carauari,BR,2021-12-05 08:19:54,-4.8828,-66.8958,72.99,99,100,2.57,overcast clouds
469,Minusinsk,RU,2021-12-05 08:19:56,53.7103,91.6875,32.02,73,74,1.97,broken clouds
470,Shishou,CN,2021-12-05 08:19:58,29.7226,112.419,65.5,17,0,1.7,clear sky
471,Geraldton,AU,2021-12-05 08:19:59,-28.7667,114.6,81.01,54,0,23.02,clear sky
472,Hasaki,JP,2021-12-05 08:20:01,35.7333,140.8333,46.8,56,100,9.28,overcast clouds
473,Gladstone,AU,2021-12-05 08:20:03,-23.85,151.25,78.73,73,40,12.66,light rain
474,Llodio,ES,2021-12-05 08:20:04,43.1432,-2.962,50.9,76,75,1.01,broken clouds
475,Puerto Escondido,MX,2021-12-05 08:20:06,15.85,-97.0667,76.89,65,0,4.32,clear sky
476,Severo-Kurilsk,RU,2021-12-05 08:20:09,50.6789,156.125,28.49,82,85,18.61,light snow
477,Tahoua,NE,2021-12-05 08:20:11,14.8888,5.2692,75.54,14,19,18.72,few clouds
478,Gayny,RU,2021-12-05 08:20:12,60.3071,54.3241,11.19,92,100,9.51,overcast clouds
479,Odweyne,SO,2021-12-05 08:20:14,9.4092,45.064,77.86,26,1,14.05,clear sky
480,Gradignan,FR,2021-12-05 08:20:17,44.7726,-0.6139,42.78,94,90,1.99,overcast clouds
481,Neiafu,TO,2021-12-05 08:20:19,-18.65,-173.9833,80.02,81,92,10.85,light rain
482,Guerrero Negro,MX,2021-12-05 08:20:20,27.9769,-114.0611,61.07,86,76,14.67,broken clouds
483,Broome,US,2021-12-05 08:20:22,42.2506,-75.833,33.91,69,1,1.01,clear sky
484,Salinas,US,2021-12-05 08:18:41,36.6777,-121.6555,55.0,87,75,0.0,mist
485,Baghdad,IQ,2021-12-05 08:20:27,33.3406,44.4009,60.71,39,100,8.05,overcast clouds
486,Harlingen,US,2021-12-05 08:20:28,26.1906,-97.6961,75.2,97,1,6.91,clear sky
487,Sarab,IR,2021-12-05 08:20:30,38.6066,44.9883,45.3,40,26,1.45,scattered clouds
488,Nabire,ID,2021-12-05 08:20:32,-3.3667,135.4833,78.15,91,100,9.28,overcast clouds
489,Takoradi,GH,2021-12-05 08:20:33,4.8845,-1.7554,82.49,75,27,5.97,scattered clouds
490,Kurtamysh,RU,2021-12-05 08:20:35,54.9103,64.4319,32.77,82,79,16.2,broken clouds
491,Thayetmyo,MM,2021-12-05 08:20:37,19.3167,95.1833,87.4,43,6,4.65,clear sky
492,Saint-Augustin,CA,2021-12-05 08:20:38,51.226,-58.6502,19.31,66,0,12.53,clear sky
493,Auki,SB,2021-12-05 08:20:40,-8.7676,160.7034,78.76,89,100,6.6,overcast clouds
494,Necochea,AR,2021-12-05 08:20:42,-38.5473,-58.7368,53.04,87,100,5.08,overcast clouds
495,Grand Gaube,MU,2021-12-05 08:20:43,-20.0064,57.6608,85.37,58,2,10.0,clear sky
496,Kutum,SD,2021-12-05 08:20:45,14.2,24.6667,74.86,20,6,10.25,clear sky
497,Songjianghe,CN,2021-12-05 08:20:47,42.1859,127.479,26.83,84,2,6.69,clear sky
498,Belaya Gora,RU,2021-12-05 08:20:48,68.5333,146.4167,-46.64,100,78,1.43,broken clouds
499,Cockburn Town,TC,2021-12-05 08:17:55,21.4612,-71.1419,79.79,75,13,20.31,few clouds
500,Cotonou,BJ,2021-12-05 08:20:51,6.3654,2.4183,82.38,89,20,5.75,few clouds
501,Ifakara,TZ,2021-12-05 08:20:53,-8.1333,36.6833,86.92,52,51,3.98,light rain
502,Mahibadhoo,MV,2021-12-05 08:20:55,3.7833,72.9667,82.89,72,35,14.7,scattered clouds
503,Vao,NC,2021-12-05 08:17:34,-22.6667,167.4833,77.23,85,100,16.96,overcast clouds
504,Lazaro Cardenas,MX,2021-12-05 08:20:58,17.9583,-102.2,74.12,86,8,3.8,clear sky
505,Ust-Tsilma,RU,2021-12-05 08:19:16,65.441,52.1498,11.62,96,100,1.72,snow
506,Boa Vista,BR,2021-12-05 08:21:01,2.8197,-60.6733,76.98,78,0,8.05,clear sky
507,Trzebiatow,PL,2021-12-05 08:21:03,54.0615,15.2648,33.85,81,100,13.35,overcast clouds
508,Vardo,NO,2021-12-05 08:21:04,70.3705,31.1107,19.81,70,27,32.37,scattered clouds
509,Nome,US,2021-12-05 08:19:19,64.5011,-165.4064,17.67,79,90,29.93,mist
510,San Ramon De La Nueva Oran,AR,2021-12-05 08:21:08,-23.1322,-64.326,76.37,89,100,1.77,overcast clouds
511,Taltal,CL,2021-12-05 08:20:20,-25.4,-70.4833,61.72,77,48,1.1,scattered clouds
512,Mbandaka,CD,2021-12-05 08:21:11,0.0487,18.2603,81.28,73,100,2.19,overcast clouds
513,Vestmannaeyjar,IS,2021-12-05 08:21:12,63.4427,-20.2734,42.91,72,100,40.29,overcast clouds
514,Aboso,GH,2021-12-05 08:16:26,5.3617,-1.9473,80.8,77,71,1.72,broken clouds
515,Chifeng,CN,2021-12-05 08:21:15,42.2683,118.9636,38.35,31,60,7.87,broken clouds
516,Misratah,LY,2021-12-05 08:21:17,32.3754,15.0925,58.1,49,3,15.14,clear sky
517,The Valley,AI,2021-12-05 08:21:19,18.217,-63.0578,80.1,76,3,19.57,clear sky
518,Ponazyrevo,RU,2021-12-05 08:21:20,58.3578,46.3142,4.68,85,33,4.97,scattered clouds
519,Cap Malheureux,MU,2021-12-05 08:21:22,-19.9842,57.6142,85.46,58,1,10.0,clear sky
520,Aromashevo,RU,2021-12-05 08:21:24,56.8602,68.6375,31.96,96,100,14.18,overcast clouds
521,Ayr,GB,2021-12-05 08:21:25,55.4627,-4.6339,39.09,86,20,2.3,few clouds
522,Klaksvik,FO,2021-12-05 08:21:27,62.2266,-6.589,36.52,57,97,16.75,overcast clouds
523,Lakselv,NO,2021-12-05 08:21:28,70.0513,24.9718,6.62,66,16,2.3,few clouds
524,Barcelos,PT,2021-12-05 08:20:32,41.5388,-8.6151,50.29,86,82,7.27,broken clouds
525,Kembe,CF,2021-12-05 08:21:32,4.6228,21.8865,87.4,52,58,1.92,broken clouds
526,Porto Novo,BJ,2021-12-05 08:21:33,6.4965,2.6036,82.22,71,100,3.31,overcast clouds
